UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetPrihlasenychUcast,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,PocKolERMMA,PocKolZadavac,PocKolNIPPON,PocKolHOLLAND,UsporaPorov,UsporaVstup,UsporaAukc,KoefVarPonukCelk,KoefVarPonukERMNIP
198-116-7104,116,7104,2020-03-12 14:30:00,2020-03-20 11:00:00,Náhradní díly- ,Jednotlivé položky,0.0,16304.75,CZK,25,,0.0,4002,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7107,116,7107,2020-03-12 14:30:00,2020-03-23 17:00:00,ND pro kompreso,Jednotlivé položky,0.0,4927.6,CZK,27,,0.0,4297,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7108,116,7108,2020-03-16 08:57:00,2020-03-20 17:30:00,Vody minerální ,Jednotlivé položky,35300.16,32558.4,CZK,11,,0.0,3864,poptavka,Potraviny a nápoje,Nápoje,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7109,116,7109,2020-03-16 12:00:00,2020-03-23 10:00:00,Nářadí  ,Jednotlivé položky,0.0,1295.4,CZK,53,,0.0,4656,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7111,116,7111,2020-03-16 12:30:00,2020-03-20 12:00:00,Ložisko ,Jednotlivé položky,0.0,593.64,CZK,34,,0.0,4172,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7112,116,7112,2020-03-17 13:04:00,2020-03-20 17:30:00,Kompatibilní to,Jednotlivé položky,0.0,855.0,CZK,32,,0.0,3864,poptavka,Kancelář,Kancelářský tisk a tisková řešení,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7113,116,7113,2020-03-17 14:30:00,2020-03-25 12:00:00,"armatury,kohout",Jednotlivé položky,0.0,1182.0639999999999,CZK,52,,0.0,5015,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7114,116,7114,2020-03-17 14:30:00,2020-04-22 16:00:00,Požární materiá,Jednotlivé položky,0.0,8607.0,CZK,35,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7116,116,7116,2020-03-17 15:00:00,2020-03-25 08:30:00,Příslušenství k,Jednotlivé položky,0.0,753.424,CZK,18,,0.0,5590,poptavka,"Stroje, zařízení, nástroje, nářadí",Průmyslové stroje,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7117,116,7117,2020-03-17 15:00:00,2020-03-26 16:00:00,Náhradní díly ,Jednotlivé položky,0.0,24288.0,CZK,29,,0.0,6428,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7118,116,7118,2020-03-17 18:57:00,2020-03-25 17:00:00,ND třídič Warri,Jednotlivé položky,0.0,4657.8,CZK,22,,0.0,6072,poptavka,"Dopravní služby, auto-moto a příslušenství","Servis, opravy, náhradní díly a příslušenství",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7120,116,7120,2020-03-17 19:12:00,2020-03-28 21:00:00,Náhradní díly č,Jednotlivé položky,0.0,26421.4,CZK,50,,0.0,4052,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,10,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7121,116,7121,2020-03-17 19:18:00,2020-03-27 17:00:00,Svařovací potře,Jednotlivé položky,0.0,5304.0,CZK,20,,0.0,3953,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7123,116,7123,2020-03-17 19:26:00,2020-03-27 17:00:00,Spojovací mater,Celková nabídka účastníka,0.0,1503.315,CZK,42,,0.0,4078,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7124,116,7124,2020-03-17 19:31:00,2020-03-27 15:30:00,Nářadí nabídky ,Jednotlivé položky,0.0,278.91,CZK,43,,0.0,6365,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-7127,114,7127,2020-03-18 13:00:00,2020-03-27 12:00:00,Chladící rámy 2,Jednotlivé položky,271985.0,837753.0,CZK,6,,0.0,6815,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7128,116,7128,2020-03-18 19:21:00,2020-03-25 18:00:00,Vybavení lékárn,Jednotlivé položky,0.0,20499.570000000003,CZK,15,,0.0,4426,poptavka,Zdravotnictví,Léky a léčiva,34,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7129,116,7129,2020-03-19 12:30:00,2020-04-03 12:00:00,Nářadí ,Jednotlivé položky,0.0,852.68,CZK,53,,0.0,6365,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7130,116,7130,2020-03-19 13:00:00,2020-04-20 16:00:00,Chemikálie,Jednotlivé položky,0.0,605.28,CZK,38,,0.0,3885,poptavka,Chemie,Chemické látky,5,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7132,116,7132,2020-03-19 13:00:00,2020-03-27 13:00:00,Stavební materi,Jednotlivé položky,0.0,2162.7231,CZK,7,,0.0,3983,poptavka,Stavebnictví,Stavební materiály,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7133,116,7133,2020-03-19 13:00:00,2020-03-27 12:30:00,"Těsnění,guferá",Jednotlivé položky,0.0,87.3,CZK,32,,0.0,4208,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7134,116,7134,2020-03-19 14:00:00,2020-03-24 08:00:00,Trubice vzorkov,Jednotlivé položky,0.0,9064.0,CZK,-1,,0.0,4319,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7135,116,7135,2020-03-19 14:30:00,2020-03-27 10:00:00,Ložisko ,Jednotlivé položky,0.0,3459.25,CZK,36,,0.0,5437,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7137,116,7137,2020-03-19 14:30:00,2020-03-27 15:00:00,Laboratorní pot,Jednotlivé položky,0.0,1252.4,CZK,41,,0.0,3886,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7138,116,7138,2020-03-23 09:45:00,2020-03-27 18:00:00,HYDROXID SODNÝ ,Jednotlivé položky,5061.375,4950.0,EUR,7,,0.0,3876,poptavka,Chemie,Chemické látky,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-7140,114,7140,2020-03-24 09:00:00,2020-03-26 10:30:00,Nákup Dowanolu ,Celková nabídka účastníka,140805.0,137061.0,CZK,4,,0.0,4613,ERMMA,Chemie,Chemické látky,1,0.0,0,Česká republika,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7142,116,7142,2020-03-24 12:51:00,2020-04-03 16:00:00,Nerezový hutní ,Celková nabídka účastníka,76786.5,104280.0,CZK,38,,0.0,5049,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7143,116,7143,2020-03-24 12:56:00,2020-04-03 15:00:00,Rychlospojky na,Jednotlivé položky,160.5,129.6,CZK,55,,0.0,4632,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7144,116,7144,2020-03-24 15:30:00,2020-03-27 10:03:00,Vzorkování benz,Celková nabídka účastníka,624000.0,606000.0,CZK,1,,0.0,4487,nipon,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,0.0,2,Česká republika,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7145,116,7145,2020-03-24 17:44:00,2020-04-03 17:00:00,Spojovací mater,Jednotlivé položky,0.0,3397.8,CZK,39,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7146,116,7146,2020-03-24 18:05:00,2020-04-03 17:00:00,Elektromotor a ,Jednotlivé položky,0.0,11571.0,CZK,38,,0.0,4675,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7147,116,7147,2020-03-24 18:09:00,2020-04-08 17:30:00,Bronzové odlitk,Jednotlivé položky,60963.456,66904.2,CZK,23,,0.0,4837,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7148,116,7148,2020-03-24 18:16:00,2020-04-03 18:30:00,Výměník nabídky,Jednotlivé položky,61380.0,48325.4,CZK,43,,0.0,6822,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7149,116,7149,2020-03-24 18:20:00,2020-04-03 18:00:00,Vázací prostřed,Jednotlivé položky,0.0,1410.24,CZK,38,,0.0,4002,poptavka,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7150,116,7150,2020-03-24 18:25:00,2020-04-03 17:00:00,Tiskopisy nabíd,Jednotlivé položky,0.0,294.0,CZK,1,,0.0,4228,poptavka,Kancelář,Kancelářské potřeby,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7152,116,7152,2020-03-25 08:30:00,2020-04-01 10:00:00,"armatury,kohout",Jednotlivé položky,0.0,1049.886,CZK,55,,0.0,4836,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7153,116,7153,2020-03-25 09:30:00,2020-04-01 11:00:00,Nářadí -odsavač,Jednotlivé položky,0.0,6679.968000000001,CZK,52,,0.0,6365,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7155,116,7155,2020-03-26 15:00:00,2020-04-03 12:00:00,Laboratorní pot,Jednotlivé položky,0.0,12374.7,CZK,40,,0.0,5353,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",19,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7156,116,7156,2020-03-26 15:00:00,2020-04-03 09:00:00,Chemikálie ,Jednotlivé položky,0.0,5936.92,CZK,22,,0.0,4120,poptavka,Chemie,Chemické látky,6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7157,116,7157,2020-03-26 15:30:00,2020-04-27 13:00:00,Nářadí- kotouče,Jednotlivé položky,0.0,38.178,CZK,38,,0.0,6365,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7159,116,7159,2020-03-26 15:30:00,2020-04-17 10:00:00,prostředky pro ,Jednotlivé položky,0.0,196.02,CZK,23,,0.0,6404,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7167,116,7167,2020-03-31 19:40:00,2020-04-10 18:00:00,Náhradní díly k,Jednotlivé položky,0.0,6766.65,CZK,40,,0.0,4752,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7168,116,7168,2020-03-31 19:49:00,2020-04-10 17:00:00,Náhradní díly č,Jednotlivé položky,0.0,419.25,CZK,52,,0.0,4017,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,8,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7169,116,7169,2020-04-01 08:53:00,2020-04-10 17:00:00,Nerezový hutní ,Jednotlivé položky,106604.4,124758.4,CZK,42,,0.0,4106,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7170,116,7170,2020-04-01 12:30:00,2020-04-02 14:30:00,Vyčistění potru,Jednotlivé položky,78000.0,33962.5,CZK,9,,0.0,6556,poptavka,"Stroje, zařízení, nástroje, nářadí",Opravy a údržba,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7171,116,7171,2020-04-01 13:10:00,2020-04-10 18:00:00,Náhradní díly p,Jednotlivé položky,0.0,13370.0,CZK,3,,0.0,5634,poptavka,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7172,116,7172,2020-04-01 13:28:00,2020-04-10 17:30:00,Spojovací mater,Jednotlivé položky,0.0,7647.5,CZK,41,,0.0,4813,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7173,116,7173,2020-04-01 13:34:00,2020-04-10 17:00:00,Software nabídk,Jednotlivé položky,47716.24,60615.3,CZK,45,,0.0,4191,poptavka,"Počítače, IT a telekomunikační služby",Software a informační systémy,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7174,116,7174,2020-04-01 13:56:00,2020-04-11 17:30:00,Náhradní díly č,Jednotlivé položky,0.0,148320.0,CZK,2,,0.0,4028,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7175,116,7175,2020-04-01 14:09:00,2020-04-10 18:30:00,Vázací prostřed,Jednotlivé položky,0.0,690.56,CZK,38,,0.0,5061,poptavka,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7176,116,7176,2020-04-02 11:00:00,2020-07-10 07:35:00,Modernizace vzd,Celková nabídka účastníka,1111000.0,767250.0,CZK,7,,0.0,4752,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7177,116,7177,2020-04-01 15:00:00,2020-04-08 18:00:00,Náhradní díly R,Jednotlivé položky,0.0,30850.4,CZK,0,,0.0,4402,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7178,116,7178,2020-04-01 15:00:00,2020-04-09 16:00:00,Náhradní díly ,Jednotlivé položky,0.0,16425.5,CZK,26,,0.0,3946,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,7,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7179,116,7179,2020-04-01 16:30:00,2020-04-08 17:00:00,"armatury,kohout",Jednotlivé položky,0.0,2836.8,CZK,54,,0.0,4185,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7184,116,7184,2020-04-02 12:00:00,2020-04-10 12:00:00,"Těsnění,guferá ",Jednotlivé položky,0.0,1454.03,CZK,34,,0.0,4185,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",6,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7185,116,7185,2020-04-02 12:00:00,2020-04-24 16:00:00,Ložisko ,Jednotlivé položky,0.0,1762.2,CZK,34,,0.0,6308,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7186,116,7186,2020-04-02 12:00:00,2020-04-09 10:00:00,Nářadí,Jednotlivé položky,0.0,513.97,CZK,52,,0.0,4239,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7187,116,7187,2020-04-02 13:00:00,2020-04-09 16:00:00,Laboratorní pot,Jednotlivé položky,0.0,2945.0,CZK,41,,0.0,3886,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7188,116,7188,2020-04-02 13:00:00,2020-04-08 16:00:00,CEMENT II/B-S 3,Jednotlivé položky,0.0,5171.2,CZK,31,,0.0,3983,poptavka,Stavebnictví,Stavební materiály,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7191,116,7191,2020-04-03 12:00:00,2020-04-27 14:00:00,Odstranění odpa,Jednotlivé položky,0.0,9690.0,CZK,8,,0.0,6845,poptavka,"Úklid, úklidové služby",Úklidové služby,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7192,116,7192,2020-04-07 15:00:00,2020-05-12 10:25:00,Evidence chodu ,Celková nabídka účastníka,300000.0,285000.0,CZK,1,,0.0,4431,poptavka,"Počítače, IT a telekomunikační služby",Software a informační systémy,2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7193,116,7193,2020-04-08 12:23:00,2020-04-17 16:30:00,Spojovací mater,Jednotlivé položky,0.0,12782.25,CZK,41,,0.0,3974,poptavka,"Stroje, zařízení, nástroje, nářadí",Spojovací materiál,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7198,116,7198,2020-04-08 13:07:00,2020-04-17 17:00:00,Spojky nabídky ,Jednotlivé položky,0.0,8564.45,CZK,36,,0.0,5466,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7199,116,7199,2020-04-08 13:12:00,2020-04-17 17:00:00,Čerpadlo + náhr,Jednotlivé položky,0.0,6523.25,CZK,53,,0.0,4020,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7200,116,7200,2020-04-14 09:00:00,2020-04-22 12:00:00,Náhradní díly R,Jednotlivé položky,0.0,53754.0,CZK,-1,,0.0,4402,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7201,116,7201,2020-04-14 09:00:00,2020-04-22 10:00:00,Náhradní díly  ,Jednotlivé položky,0.0,20030.4,CZK,29,,0.0,4837,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,4,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7202,116,7202,2020-04-14 09:00:00,2020-04-22 10:00:00,"armatury,kohout",Jednotlivé položky,0.0,2726.46,CZK,53,,0.0,6767,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",15,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7205,116,7205,2020-04-14 10:00:00,2020-04-22 12:30:00,Nářadí,Jednotlivé položky,0.0,1502.7320000000002,CZK,53,,0.0,4012,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7206,116,7206,2020-04-14 10:00:00,2020-05-06 15:30:00,Laboratorní pot,Jednotlivé položky,0.0,11590.966500000002,CZK,39,,0.0,5353,poptavka,Chemie,"Laboratorní vybavení, příslušenství, nábytek a přístroje",22,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7207,116,7207,2020-04-14 10:30:00,2020-04-22 14:30:00,Ložisko ,Jednotlivé položky,0.0,567.0,CZK,36,,0.0,5263,poptavka,"Stroje, zařízení, nástroje, nářadí","Ložiska, gufera",2,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7208,116,7208,2020-04-14 11:00:00,2020-04-22 11:00:00,"Těsnění,guferá",Jednotlivé položky,0.0,1215.4,CZK,33,,0.0,4152,poptavka,"Stroje, zařízení, nástroje, nářadí","Těsnění, ventily",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7210,116,7210,2020-04-14 11:30:00,2020-04-14 18:30:00,Přeprava žáruvz,Celková nabídka účastníka,0.0,19570.0,CZK,7,,0.0,6763,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7213,116,7213,2020-04-14 13:00:00,2020-04-22 13:30:00,Chemikálie ,Jednotlivé položky,0.0,1758.64,CZK,39,,0.0,6533,poptavka,Chemie,Chemické látky,9,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-7214,114,7214,2020-04-14 10:00:00,2020-04-16 11:30:00,Nákup Dowanolu ,Celková nabídka účastníka,134235.0,135751.5,CZK,1,,0.0,4615,ERMMA,Chemie,Chemické látky,1,0.0,0,Česká republika,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-114-7215,114,7215,2020-04-14 12:00:00,2020-04-16 12:35:00,Nákup Ethylacet,Celková nabídka účastníka,63082.8,74828.88,EUR,7,,0.0,4613,ERMMA,Chemie,Chemické látky,1,0.0,1,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7217,116,7217,2020-04-14 14:30:00,2020-05-07 15:30:00,Náhradní díly P,Jednotlivé položky,0.0,201368.708,CZK,-1,,0.0,4033,poptavka,"Stroje, zařízení, nástroje, nářadí",Náhradní díly,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7218,116,7218,2020-04-14 14:30:00,2020-04-22 13:30:00,Tlakoměr glycer,Jednotlivé položky,0.0,1617.96,CZK,38,,0.0,4215,poptavka,"Stroje, zařízení, nástroje, nářadí",Měřicí přístroje,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7220,116,7220,2020-04-14 19:51:00,2020-04-26 17:30:00,Čerpadlo nabídk,Jednotlivé položky,137188.3,138067.2,CZK,1,,0.0,4017,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7222,116,7222,2020-04-14 20:12:00,2020-04-21 17:00:00,Náhradní díly k,Jednotlivé položky,8522.361599999998,736.25,CZK,42,,0.0,4522,poptavka,"Stroje, zařízení, nástroje, nářadí",Čerpadla a kompresory,3,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7224,116,7224,2020-04-14 20:25:00,2020-04-24 17:30:00,Lano nabídky do,Jednotlivé položky,4592.64,5092.32,CZK,35,,0.0,4116,poptavka,"Stroje, zařízení, nástroje, nářadí","Zabezpečovací zařízení, hasící a požární pomůcky",1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
198-116-7227,116,7227,2020-04-17 08:30:00,2020-04-21 15:00:00,Přeprava žáruvz,Celková nabídka účastníka,0.0,4704.0,CZK,8,,0.0,6841,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,0.0,0,Česká republika,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
