UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetPrihlasenychUcast,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,PocKolERMMA,PocKolZadavac,PocKolNIPPON,PocKolHOLLAND,UsporaPorov,UsporaVstup,UsporaAukc,KoefVarPonukCelk,KoefVarPonukERMNIP
1105-60-2903,60,2903,2019-04-12 08:30:00,2019-04-12 11:00:00,Silniční doprav,Celková nabídka účastníka,19912.2,26905.0,CZK,41,,3.0,10617,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,11.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2905,60,2905,2019-04-12 12:00:00,2019-04-16 09:00:00,Nástroje pro ob,Jednotlivé položky,17174.9752,2667.555,CZK,45,,7.0,10627,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,31.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2906,60,2906,2019-04-12 14:05:00,2019-04-15 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,40097.0,CZK,43,,3.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2908,60,2908,2019-04-15 13:30:00,2019-04-16 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,14872.0,CZK,45,,5.0,8976,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2909,60,2909,2019-04-17 12:00:00,2019-04-24 12:00:00,Nástroje pro ob,Jednotlivé položky,18259.36,3120.9,CZK,41,,9.0,10774,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,52.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2910,60,2910,2019-04-17 10:45:00,2019-04-18 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,13125.0,CZK,41,,4.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2911,60,2911,2019-04-17 11:30:00,2019-04-18 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,135300.0,CZK,43,,4.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,17.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2912,60,2912,2019-04-18 08:30:00,2019-04-24 08:30:00,El. motor Sieme,Jednotlivé položky,0.0,2892.75,CZK,6,,2.0,7824,poptavka,"Elektro, elektromateriál","Batérie, akumulátory, generátory a elektromotory",1,3.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2915,60,2915,2019-04-19 09:00:00,2019-04-25 12:00:00,Zářivkové svíti,Jednotlivé položky,0.0,9324.6,CZK,9,,5.0,7793,poptavka,"Elektro, elektromateriál",Osvětlení,1,7.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2918,60,2918,2019-04-23 08:30:00,2019-04-23 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,54320.0,CZK,43,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2920,60,2920,2019-04-26 13:00:00,2019-04-30 14:00:00,Nástroje pro ob,Jednotlivé položky,35247.36,5823.3,CZK,45,,9.0,5874,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,33.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2921,60,2921,2019-04-24 12:10:00,2019-04-25 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,14000.0,CZK,46,,5.0,5999,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2922,60,2922,2019-04-24 15:00:00,2019-04-29 08:00:00,Plechy a ostatn,Jednotlivé položky,753452.28,49212.66,CZK,41,,10.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,59.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2924,60,2924,2019-04-26 09:40:00,2019-04-26 11:00:00,Silniční doprav,Celková nabídka účastníka,21420.0,22213.0,CZK,47,,3.0,5999,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2925,60,2925,2019-04-26 10:00:00,2019-04-29 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,28325.0,CZK,48,,5.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,10.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2926,60,2926,2019-04-29 10:10:00,2019-04-29 12:00:00,Silniční doprav,Celková nabídka účastníka,8581.44,5550.0,CZK,33,,8.0,10834,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,12.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2927,60,2927,2019-04-29 10:30:00,2019-04-29 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,0.0,CZK,46,,4.0,0,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,15.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2928,60,2928,2019-04-30 11:00:00,2019-05-03 08:00:00,Plech nerez,Jednotlivé položky,12069.778,11105.82,CZK,43,,2.0,7380,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,2.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2929,60,2929,2019-05-02 06:30:00,2019-05-09 08:00:00,Kompletní výrob,Celková nabídka účastníka,0.0,19827.5,CZK,29,,3.0,7922,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,3.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2930,60,2930,2019-05-07 12:00:00,2019-05-10 15:00:00,Nástroje pro ob,Jednotlivé položky,106269.16560000001,2211.66,CZK,45,,7.0,10774,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,28.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2931,60,2931,2019-05-03 12:00:00,2019-06-11 12:00:00,2 Nová Svařovac,Celková nabídka účastníka,6175000.0,6056400.0,CZK,27,,2.0,5898,poptavka,"Stroje, zařízení, nástroje, nářadí",Svařovací materiály a služby,2,4.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2932,60,2932,2019-05-03 14:00:00,2019-06-11 12:00:00,Automatizace do,Jednotlivé položky,0.0,2541000.0,CZK,47,,4.0,10595,poptavka,"Stroje, zařízení, nástroje, nářadí","Průmyslová automatizace, technologická řešení a inovace",1,4.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2933,60,2933,2019-05-07 08:30:00,2019-05-07 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,139160.0,CZK,42,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,9.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2934,60,2934,2019-05-07 14:00:00,2019-05-10 15:00:00,Nástroje pro ob,Jednotlivé položky,58425.6,65261.7,CZK,43,,1.0,5875,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,8.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2935,60,2935,2019-05-09 08:00:00,2019-05-10 14:00:00,BIG BAG 90x70x9,Celková nabídka účastníka,0.0,73010.0,CZK,276,,5.0,9866,poptavka,Obaly,Plastové obaly a fólie,1,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2936,60,2936,2019-05-10 14:30:00,2019-05-15 14:30:00,Větrovka unisex,Celková nabídka účastníka,98474.4,74938.248,CZK,65,,3.0,6056,poptavka,"Marketing, reklama a tisk","Reklamní činnost, reklamní předměty",1,5.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2938,60,2938,2019-05-14 12:00:00,2019-05-16 14:00:00,Nástroje pro ob,Jednotlivé položky,41751.2992,1107.72,CZK,41,,10.0,5976,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,56.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2939,60,2939,2019-05-13 10:20:00,2019-05-13 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,75078.0,CZK,42,,3.0,5993,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2940,60,2940,2019-05-13 11:03:00,2019-05-17 12:00:00,Výpalky krajní ,Jednotlivé položky,0.0,93296.0,CZK,35,,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2942,60,2942,2019-05-13 13:30:00,2019-05-16 11:00:00,Plochá ocel a t,Jednotlivé položky,2198241.3660000004,226482.9,CZK,27,,8.0,5162,poptavka,"Hutní materiál, kovy a slitiny",Tyče a dráty,9,324.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2943,60,2943,2019-05-14 08:49:00,2019-05-15 10:00:00,Tyč kruhová taž,Jednotlivé položky,11213.88,10262.6,CZK,41,,4.0,5172,poptavka,"Hutní materiál, kovy a slitiny","Kovy, slitiny, nerez a odlitky",1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2944,60,2944,2019-05-16 14:00:00,2019-05-20 14:00:00,Nástroje pro ob,Jednotlivé položky,85999.0,6804.72,CZK,42,,6.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,26.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2945,60,2945,2019-05-17 15:02:00,2019-05-20 14:00:00,Trubka bezešvá ,Jednotlivé položky,28706.1,24327.0,CZK,39,,6.0,5173,poptavka,"Hutní materiál, kovy a slitiny","Roury, armatury a trubky",1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2946,60,2946,2019-05-21 12:35:00,2019-05-22 11:04:00,Silniční doprav,Celková nabídka účastníka,0.0,20500.0,CZK,39,,7.0,10464,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2947,60,2947,2019-05-22 09:30:00,2019-05-27 15:00:00,Plochá ocel a t,Jednotlivé položky,1547100.606,242424.0,CZK,29,,5.0,5869,poptavka,"Hutní materiál, kovy a slitiny",Tyče a dráty,7,216.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2948,60,2948,2019-05-22 11:30:00,2019-05-23 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,11235.0,CZK,46,,4.0,10837,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2950,60,2950,2019-05-23 13:30:00,2019-06-26 12:32:00,Plechy a ostatn,Jednotlivé položky,390782.8325,2928.24,CZK,39,,13.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,11,93.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2951,60,2951,2019-05-24 14:00:00,2019-05-28 14:00:00,Nástroje pro ob,Jednotlivé položky,43917.12,1628.12,CZK,43,,10.0,10774,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,37.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2952,60,2952,2019-05-29 14:00:00,2019-06-01 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,1859.52,CZK,42,,9.0,10774,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,41.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2953,60,2953,2019-05-24 09:30:00,2019-05-24 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,25544.0,CZK,39,,4.0,8933,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2954,60,2954,2019-06-19 10:55:00,2019-06-20 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,15049.0,CZK,45,,6.0,10464,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2955,60,2955,2019-05-24 09:30:00,2019-05-24 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,25853.0,CZK,37,,3.0,8933,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2956,60,2956,2019-05-28 12:45:00,2019-05-29 07:45:00,Silniční doprav,Celková nabídka účastníka,0.0,47040.0,CZK,44,,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2957,60,2957,2019-05-28 12:50:00,2019-05-29 07:50:00,Silniční doprav,Celková nabídka účastníka,0.0,27398.0,CZK,43,,5.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,9.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2958,60,2958,2019-05-29 08:50:00,2019-05-29 15:00:00,Silniční doprav,Celková nabídka účastníka,0.0,34105.0,CZK,44,,1.0,5993,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2959,60,2959,2019-05-29 16:20:00,2019-05-30 09:50:00,Silniční doprav,Celková nabídka účastníka,0.0,17675.0,CZK,46,,1.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2960,60,2960,2019-06-13 10:35:00,2019-06-14 08:55:00,Silniční doprav,Celková nabídka účastníka,0.0,120224.0,CZK,44,,2.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,4,11.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2961,60,2961,2019-06-05 09:00:00,2019-06-07 13:23:00,Nástroje pro ob,Jednotlivé položky,56577.6,6076.98,CZK,46,,9.0,5227,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,44.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2962,60,2962,2019-06-05 10:25:00,2019-06-10 07:30:00,Výpalky ,Jednotlivé položky,307523.95,123830.0,CZK,39,,7.0,10793,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,27.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2964,60,2964,2019-06-06 08:00:00,2019-06-09 08:00:00,Nástroje pro ob,Jednotlivé položky,53456.64,5596.8,CZK,44,,8.0,5874,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,25.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2965,60,2965,2019-06-10 16:00:00,2019-06-13 16:00:00,Nástroje pro ob,Jednotlivé položky,39150.558000000005,12028.9,CZK,44,,5.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,44.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2967,60,2967,2019-06-11 08:55:00,2019-06-11 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,10670.0,CZK,47,,2.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,2.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2968,60,2968,2019-06-11 09:00:00,2019-06-11 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,26058.0,CZK,50,,3.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,7.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2969,60,2969,2019-06-13 09:35:00,2019-06-13 14:44:00,Silniční doprav,Celková nabídka účastníka,0.0,50440.0,CZK,47,,6.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2970,60,2970,2019-06-13 10:55:00,2019-06-14 08:30:00,Silniční doprav,Celková nabídka účastníka,0.0,43054.0,CZK,38,,2.0,5993,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,2,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2971,60,2971,2019-06-13 14:35:00,2019-06-14 08:30:00,Silniční doprav,Celková nabídka účastníka,0.0,15936.0,CZK,41,,3.0,10464,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,1,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2973,60,2973,2019-06-14 11:28:00,2019-06-14 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,19845.0,CZK,43,,1.0,5993,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,1.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2974,60,2974,2019-06-14 14:40:00,2019-06-17 11:00:00,Silniční doprav,Celková nabídka účastníka,0.0,15600.0,CZK,47,,3.0,10834,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2975,60,2975,2019-06-17 07:30:00,2019-06-19 12:00:00,Brousicí kotouč,Jednotlivé položky,17558.4,9241.5,CZK,29,,11.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,6,70.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2976,60,2976,2019-06-17 14:00:00,2019-06-21 14:00:00,Kompletní výrob,Jednotlivé položky,0.0,2184.0,CZK,16,,3.0,6154,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,6.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2977,60,2977,2019-06-18 08:05:00,2019-06-20 08:25:00,Silniční doprav,Celková nabídka účastníka,0.0,97780.0,CZK,41,,6.0,5993,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,16.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2978,60,2978,2019-06-19 14:00:00,2019-06-21 16:00:00,Nástroje pro ob,Jednotlivé položky,48201.3,3722.04,CZK,41,,5.0,10799,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,24.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2979,60,2979,2019-06-19 10:30:00,2019-06-21 07:05:00,Notebook Dell I,Jednotlivé položky,0.0,20099.0,CZK,3,,2.0,7884,poptavka,"Počítače, IT a telekomunikační služby",Hardware a příslušenství,1,2.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2980,60,2980,2019-06-19 13:00:00,2019-06-24 08:00:00,Plechy a ostatn,Jednotlivé položky,616345.1388,19080.0,CZK,44,,11.0,5878,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,74.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2981,60,2981,2019-06-19 12:15:00,2019-06-20 09:00:00,Silniční doprav,Celková nabídka účastníka,0.0,23040.0,CZK,39,,3.0,8940,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2982,60,2982,2019-06-19 15:00:00,2019-06-28 15:00:00,Kompletní výrob,Celková nabídka účastníka,0.0,648900.0,CZK,42,,2.0,10808,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,12.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2983,60,2983,2019-06-20 08:30:00,2019-06-20 10:20:00,Silniční doprav,Celková nabídka účastníka,0.0,918.0,CZK,42,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2984,60,2984,2019-06-20 10:05:00,2019-06-21 10:00:00,Silniční doprav,Celková nabídka účastníka,0.0,14112.0,CZK,46,,6.0,10464,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2985,60,2985,2019-06-20 11:20:00,2019-06-21 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,25132.0,CZK,38,,6.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2986,60,2986,2019-06-24 08:47:00,2019-06-24 13:30:00,Silniční doprav,Celková nabídka účastníka,0.0,48015.0,CZK,48,,5.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,5.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2987,60,2987,2019-06-24 09:05:00,2019-06-24 13:30:00,Silniční doprav,Celková nabídka účastníka,0.0,73720.0,CZK,46,,5.0,9731,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,11.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2988,60,2988,2019-06-25 14:10:00,2019-06-26 10:55:00,Silniční doprav,Celková nabídka účastníka,0.0,24800.0,CZK,49,,2.0,10464,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,2.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2989,60,2989,2019-06-26 10:00:00,2019-06-28 14:30:00,Nástroje pro ob,Jednotlivé položky,59196.312000000005,739.53,CZK,40,,9.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,36.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2990,60,2990,2019-06-27 09:35:00,2019-06-27 12:25:00,Silniční doprav,Celková nabídka účastníka,0.0,24000.0,CZK,40,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2991,60,2991,2019-07-03 09:30:00,2019-07-09 09:30:00,Výpalky,Jednotlivé položky,180682.6,46359.04,CZK,35,,7.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,26.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2993,60,2993,2019-07-02 09:15:00,2019-07-03 13:00:00,Silniční doprav,Celková nabídka účastníka,0.0,25792.0,CZK,38,,5.0,8933,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2994,60,2994,2019-07-02 13:00:00,2019-07-04 15:00:00,Nástroje pro ob,Jednotlivé položky,28121.625,2545.2,CZK,42,,5.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,13.0,0,,0.1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2995,60,2995,2019-07-02 14:00:00,2019-07-03 08:00:00,Silniční doprav,Celková nabídka účastníka,0.0,14790.0,CZK,37,,3.0,10879,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,3.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2996,60,2996,2019-07-08 10:30:00,2019-07-08 14:00:00,Silniční doprav,Celková nabídka účastníka,0.0,13000.0,CZK,43,,4.0,10616,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,4.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2997,60,2997,2019-07-08 10:30:00,2019-07-08 13:30:00,Silniční doprav,Celková nabídka účastníka,0.0,14976.0,CZK,38,,6.0,8933,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,1,6.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2998,60,2998,2019-07-08 11:10:00,2019-07-09 12:30:00,Silniční doprav,Celková nabídka účastníka,0.0,126690.0,CZK,46,,3.0,8956,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,3,8.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1105-60-2999,60,2999,2019-07-09 14:10:00,2019-07-10 12:00:00,Silniční doprav,Celková nabídka účastníka,0.0,0.0,CZK,47,,3.0,0,poptavka,"Dopravní služby, auto-moto a příslušenství",Silniční přeprava,5,11.0,0,,0.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
